scorer,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000
328,499.6619,201.6320,0.9656,475.3800,201.9132,0.9955,451.6599,201.6899,0.9669,427.4520,200.1581,0.9668,392.0185,200.5658,0.9863,459.7885,259.9409,0.9595,435.6507,261.2984,0.9854,411.6747,261.8859,0.9505,387.7056,262.4617,0.9762,351.8090,264.1039,0.9526,439.6157,148.9782,0.9520,415.6940,150.3107,0.9784,391.8770,151.2237,0.9913,367.6641,150.8220,0.9995,331.6463,152.8595,0.9569
329,500.6007,201.7720,0.9738,476.9717,201.7172,0.9935,452.8019,201.5933,0.9858,428.6964,200.4692,0.9564,392.8914,200.1886,0.9704,461.0827,259.9499,0.9862,436.7415,261.1102,0.9616,412.5243,262.2670,0.9545,389.1100,262.5354,0.9620,353.0727,263.8708,0.9594,440.6528,148.8553,0.9994,416.9032,150.0612,0.9620,392.6733,151.3442,0.9698,368.7838,150.9393,0.9781,332.8498,152.5738,0.9944
330,501.9464,201.3906,0.9733,478.3278,201.8217,0.9742,453.9740,201.8969,0.9816,429.7440,200.8286,0.9797,394.3142,200.0788,0.9976,462.1781,259.2529,0.9849,438.2292,261.1266,0.9784,414.0532,262.4578,0.9731,390.0853,262.4024,0.9535,354.3229,263.5587,0.9882,441.8876,148.7634,0.9609,418.1840,150.0823,0.9630,394.0195,151.5276,0.9844,370.0098,151.4711,0.9507,334.0829,152.2888,0.9552
331,503.3023,201.2967,0.9840,479.1407,201.6296,0.9979,455.0831,202.0319,0.9896,431.2284,201.1727,0.9866,395.2138,199.6528,0.9950,463.2528,259.3993,0.9779,438.9923,261.0638,0.9620,415.2721,262.3993,0.9609,391.4856,262.6701,0.9978,355.4459,263.4023,0.9913,443.0254,148.4265,0.9862,419.0999,149.3320,0.9707,395.1033,151.5854,0.9956,371.0943,151.6149,0.9561,335.0705,151.9032,0.9710
332,504.3492,201.3006,0.9977,480.4141,201.4365,0.9895,456.2599,202.0905,0.9987,432.6101,201.7297,0.9698,396.4037,199.5886,0.9729,464.4192,259.2890,0.9523,440.4470,260.7598,0.9852,416.5332,262.7297,0.9864,392.4025,263.4760,0.9817,356.4413,263.1935,0.9672,444.3786,148.0618,0.9715,420.3705,149.7089,0.9918,396.2712,151.4759,0.9514,372.3623,151.9393,0.9591,336.5878,151.9219,0.9763
333,505.5986,200.8984,0.9987,481.3093,201.3658,0.9753,457.6504,201.8908,0.9555,433.6651,202.0923,0.9646,397.6820,199.7242,0.9837,465.9288,258.8529,0.9941,441.6070,260.5325,0.9552,417.5083,262.7380,0.9760,393.6358,263.4739,0.9519,357.8153,263.4281,0.9649,445.4186,148.3011,0.9516,421.3103,149.6069,0.9554,397.5307,151.5380,0.9891,373.5785,152.3142,0.9564,337.9674,151.7959,0.9862
334,506.9639,200.6406,0.9622,482.7465,201.0585,0.9546,458.7248,202.4440,0.9661,434.9076,202.2401,0.9752,398.7194,200.1124,0.9665,466.9579,258.5545,0.9947,442.8322,260.3221,0.9879,418.8797,262.5322,0.9757,395.0856,263.8240,0.9645,358.8144,263.5552,0.9504,446.6813,148.1315,0.9587,422.9323,149.1949,0.9738,398.8373,151.3266,0.9727,374.7486,152.5621,0.9671,338.8193,152.0259,0.9663
335,508.0876,200.6644,0.9903,484.1014,200.7808,0.9803,459.9316,201.7232,0.9651,436.0185,202.3110,0.9686,400.2131,200.5192,0.9643,468.1530,258.7572,0.9625,443.9880,259.9607,0.9970,420.3371,262.4052,0.9569,396.3497,264.0844,0.9899,360.0629,263.9838,0.9570,448.0852,147.8642,0.9769,423.9402,149.3582,0.9762,400.3176,150.9598,0.9669,375.8744,152.7244,0.9822,339.7582,152.6675,0.9516
336,509.0578,200.6601,0.9923,485.2838,200.6718,0.9772,461.1902,201.7628,0.9778,437.3090,202.6159,0.9836,401.2323,200.8069,0.9793,469.2161,258.7614,0.9503,445.0124,259.8646,0.9606,421.2733,261.8302,0.9594,397.1747,264.2752,0.9771,361.3251,264.3033,0.9838,449.1995,148.0159,0.9931,425.3404,148.8057,0.9502,401.2850,151.0984,0.9680,377.2905,152.8412,0.9714,341.2737,152.5599,0.9937
337,510.3880,201.0060,0.9901,486.5465,200.3742,0.9889,462.2816,201.1684,0.9715,438.6675,202.6469,0.9591,402.2305,201.4330,0.9944,470.3727,258.8882,0.9788,446.1178,260.2165,0.9628,422.3551,261.6007,0.9878,398.4397,264.2863,0.9666,362.4928,264.7571,0.9531,450.5488,147.9585,0.9585,426.5749,148.8023,0.9671,402.6715,150.5392,0.9892,378.3747,152.7142,0.9748,342.5334,153.0856,0.9693
338,511.7693,200.7155,0.9741,487.4279,200.5138,0.9643,463.6951,201.1153,0.9990,439.8700,202.2607,0.9590,403.7491,202.0140,0.9682,471.6251,258.7144,0.9932,447.3876,259.7447,0.9593,423.4150,261.4012,0.9734,399.7667,263.9530,0.9692,363.7161,265.2126,0.9893,451.3621,147.9768,0.9762,427.6197,148.9047,0.9909,403.5651,150.1148,0.9515,379.5644,152.5100,0.9880,343.8205,153.5292,0.9783
339,512.9303,200.9545,0.9789,488.5834,200.6417,0.9901,465.2159,200.8717,0.9736,440.9003,202.1629,0.9641,404.6876,202.6104,0.9791,472.7541,259.1149,0.9903,449.1261,259.7436,0.9969,424.8595,261.0937,0.9726,400.7403,263.3848,0.9584,365.0117,265.6247,0.9703,452.8165,148.0465,0.9984,428.4701,149.0056,0.9695,404.6043,150.0725,0.9561,380.8727,152.1528,0.9520,345.0704,154.0574,0.9678
340,514.1359,201.1278,0.9513,490.1243,200.6820,0.9767,466.0253,200.8822,0.9705,442.1944,201.8151,0.9521,405.9357,202.9782,0.9817,474.0690,258.9822,0.9639,450.1460,260.0423,0.9907,425.7519,260.9899,0.9951,402.0773,263.1869,0.9960,366.0933,266.0031,0.9608,454.0099,148.3739,0.9791,430.2014,149.0215,0.9727,406.0910,149.7690,0.9705,381.8240,152.1394,0.9798,346.1500,154.2081,0.9569
341,515.3304,201.3126,0.9809,491.2554,201.1155,0.9926,467.2146,200.4014,0.9719,443.1999,201.6299,0.9760,407.1241,203.0251,0.9827,475.0836,259.2392,0.9913,451.0514,260.0256,0.9977,427.1006,260.5110,0.9590,403.1600,262.6091,0.9909,367.6994,266.2361,0.9565,454.9097,148.4863,0.9918,431.0457,148.9165,0.9781,407.3654,149.7198,0.9935,383.1771,151.5830,0.9866,347.1359,154.6667,0.9919
342,516.3479,201.4721,0.9912,492.2475,201.1290,0.9814,468.1706,200.3802,0.9725,444.5321,201.2526,0.9994,408.5590,203.1386,0.9646,476.3349,259.4278,0.9589,452.2799,260.3507,0.9823,428.2903,260.9054,0.9649,404.3727,262.7228,0.9671,368.6656,266.5527,0.9817,456.5747,148.8280,0.9613,432.1252,149.0009,0.9925,408.3868,149.3451,0.9690,384.4973,151.1781,0.9593,348.6161,154.3448,0.9543
343,517.7426,201.7216,0.9955,493.5071,201.4585,0.9887,469.7055,200.7657,0.9957,445.5628,200.8714,0.9955,409.3461,203.2209,0.9893,477.7024,259.4671,0.9598,453.6251,260.2460,0.9649,429.5308,261.0038,0.9776,405.7855,262.1830,0.9665,369.6503,266.4312,0.9975,457.7413,148.8378,0.9781,433.8953,149.4092,0.9635,409.6730,149.3301,0.9558,385.4588,150.5604,0.9644,349.6705,154.3233,0.9846
344,519.0921,201.4492,0.9712,494.8762,201.7338,0.9833,470.9071,200.8563,0.9662,446.9096,200.8662,0.9707,410.9670,203.2174,0.9950,478.9182,259.9432,0.9717,455.0680,260.7447,0.9699,430.4745,261.0329,0.9831,406.5498,262.1095,0.9966,370.9534,266.0862,0.9656,458.7870,148.8904,0.9653,434.8612,149.8494,0.9546,410.8779,149.7792,0.9834,386.8429,150.7943,0.9835,350.9489,154.3159,0.9992
345,520.2410,201.7914,0.9551,495.9240,201.6803,0.9633,471.9975,201.2790,0.9619,448.1219,200.7114,0.9631,412.2381,202.6805,0.9735,480.1245,259.7641,0.9958,455.9020,260.7681,0.9767,432.1076,261.3840,0.9793,407.6624,261.7514,0.9970,372.2786,265.5724,0.9787,459.8862,149.0569,0.9865,436.0900,149.8495,0.9974,412.0851,149.8720,0.9662,388.1257,150.5030,0.9677,352.1845,153.7929,0.9812
346,521.0881,201.8462,0.9714,497.3081,201.8822,0.9876,473.1407,201.2413,0.9993,449.1228,200.4861,0.9966,413.2766,202.5220,0.9827,481.2197,259.9607,0.9503,457.3448,261.0986,0.9686,433.1063,261.1101,0.9632,409.2914,261.8831,0.9924,373.5971,265.3186,0.9587,461.2743,149.1782,0.9919,437.4132,149.8864,0.9524,412.9488,150.1896,0.9876,389.2326,150.5160,0.9613,353.1248,153.3543,0.9626
347,522.2959,201.7243,0.9994,498.3939,202.0345,0.9721,474.6649,201.5827,0.9508,450.3742,200.6829,0.9731,414.5063,201.9194,0.9711,482.3278,259.6051,0.9621,458.2648,261.2398,0.9675,434.3758,261.8114,0.9981,410.5485,261.9233,0.9926,374.2695,264.5577,0.9513,462.5790,149.0391,0.9545,438.6126,150.0799,0.9828,414.2228,150.1076,0.9731,390.2055,150.2825,0.9932,354.3126,153.1554,0.9900
348,523.6837,201.4885,0.9615,499.8104,202.1521,0.9797,475.5636,201.6711,0.9562,451.4045,200.5496,0.9534,415.6138,201.6259,0.9667,483.7925,259.6609,0.9675,459.8163,261.2214,0.9995,435.6141,261.6788,0.9930,411.6118,262.1239,0.9581,375.8279,264.3306,0.9907,463.6033,149.0205,1.0000,439.4239,150.2047,0.9952,415.9976,150.5646,0.9895,391.6089,150.4514,0.9732,355.7713,152.5543,0.9642
349,524.8104,201.6069,0.9511,500.9456,202.0141,0.9642,476.8524,202.1372,0.9553,452.6004,201.1772,0.9790,416.8920,201.1272,0.9529,484.8464,259.7285,0.9890,460.8376,260.9373,0.9664,436.9246,262.1278,0.9548,413.1383,262.7101,0.9642,377.0138,263.8825,0.9860,464.7967,148.8028,0.9556,440.6578,149.9272,0.9620,416.7684,150.8223,0.9793,392.8009,150.5154,0.9684,356.8529,151.8653,0.9973
350,526.1029,201.1125,0.9921,502.0464,201.7781,0.9779,477.9706,202.5438,0.9528,453.9226,201.4239,0.9812,417.9655,200.5888,0.9821,486.0459,259.0955,0.9702,462.1214,260.8200,0.9836,438.1527,262.4699,0.9597,414.0390,262.4022,0.9772,377.9256,263.7680,0.9701,466.0438,148.6215,0.9652,441.8337,149.7284,0.9704,418.0066,151.2071,0.9520,394.0079,150.9890,0.9877,358.1130,151.4473,0.9738
351,527.1758,201.2334,0.9718,503.2884,201.9947,0.9609,479.1377,202.8122,0.9833,455.1861,201.8055,0.9720,419.2412,200.5942,0.9545,487.3769,259.1183,0.9874,463.2181,260.7773,0.9743,439.5428,262.2902,0.9805,415.3456,262.8916,0.9922,379.1569,263.4252,0.9811,467.2154,148.1334,0.9772,443.1661,149.4287,0.9707,419.5024,151.2417,0.9631,395.1194,150.9862,0.9959,358.9314,151.1941,0.9708
352,528.4319,200.7610,0.9874,504.3179,201.8331,0.9899,480.1131,202.2989,0.9530,456.5141,202.2241,0.9972,420.4899,200.5299,0.9751,488.2789,258.9897,0.9656,464.2304,260.6722,0.9601,440.4529,262.6263,0.9541,416.5335,263.2970,0.9929,380.6476,263.2229,0.9651,468.1814,148.2288,0.9867,444.5409,149.2420,0.9735,420.3070,151.2402,0.9529,396.2403,151.4768,0.9955,360.6714,151.1914,0.9505
353,529.5885,201.1355,0.9552,505.8873,201.3317,0.9743,481.6870,202.6085,0.9615,457.6900,202.4868,0.9967,421.5638,200.8789,0.9565,489.7518,258.8268,0.9697,465.6859,260.5531,0.9698,442.0206,262.5836,0.9672,417.6994,263.5862,0.9682,381.7143,263.2594,0.9989,469.6633,148.3635,0.9604,445.7747,149.1956,0.9652,421.4514,151.3590,0.9966,397.5318,151.8982,0.9809,361.5101,151.0014,0.9638
354,530.8636,200.7165,0.9801,506.7049,201.3163,0.9850,482.9654,202.6969,0.9896,459.0027,202.7939,0.9717,422.6503,201.0915,0.9562,490.7667,258.5709,0.9730,466.7570,260.3130,0.9587,442.4932,262.4974,0.9876,419.2484,263.9503,0.9551,382.7105,263.7557,0.9922,470.8059,147.9874,0.9790,446.7573,149.2138,0.9703,422.9910,150.8259,0.9532,398.8923,152.0608,0.9666,362.6636,151.5397,0.9876
355,532.1572,200.6889,0.9667,507.9090,200.7750,0.9721,484.0593,202.0219,0.9705,459.9715,202.8508,0.9806,423.6970,201.4519,0.9541,491.8535,258.6159,0.9856,467.8998,260.2496,0.9753,444.2218,262.2508,0.9649,420.1652,264.1038,0.9986,384.0202,263.7894,0.9759,471.9969,147.8920,0.9642,448.1416,149.1137,0.9577,423.9374,150.8856,0.9502,399.9953,152.1868,0.9962,364.1655,151.8100,0.9674
356,533.1693,200.4235,0.9501,509.1467,200.7820,0.9523,485.1358,201.8309,0.9942,461.1086,203.1483,0.9792,425.0877,201.7620,0.9749,493.1292,258.7631,0.9868,469.2551,259.9461,0.9756,445.2117,262.0620,0.9892,421.3438,264.0800,0.9850,385.4430,264.4095,0.9505,473.1114,147.7863,0.9780,449.1684,148.5917,0.9676,425.1679,150.4231,0.9602,401.1054,152.1407,0.9822,365.5134,152.1095,0.9693
357,534.4076,200.2220,0.9547,510.6791,200.7838,0.9783,486.3446,201.7770,0.9839,462.1513,202.8235,0.9662,426.2464,202.0220,0.9904,494.2742,258.6449,0.9594,470.2993,259.7157,0.9642,446.1077,261.7228,0.9968,422.8017,263.9908,0.9861,386.3590,264.7374,0.9862,474.5618,147.7432,0.9511,450.5112,148.5299,0.9834,426.2799,150.2786,0.9715,402.5292,152.2729,0.9573,366.5769,152.3277,0.9732
358,535.7360,200.3998,0.9604,511.7207,200.7947,0.9528,487.4952,201.1586,0.9617,463.5074,203.0113,1.0000,427.5295,202.8853,0.9621,495.6037,258.5959,0.9887,471.6488,259.7701,0.9560,447.6639,261.4268,0.9692,423.7782,263.6176,0.9520,387.9801,264.9342,0.9874,475.5095,147.8730,0.9672,451.6629,148.6515,0.9850,427.6387,149.9626,0.9712,403.3861,152.1422,0.9636,367.7573,152.8435,0.9663
359,536.8413,200.6154,0.9896,512.7504,200.8739,0.9828,489.0810,201.2515,0.9533,464.7252,202.9367,0.9630,428.8196,203.2045,0.9816,496.6447,258.9687,0.9613,472.7802,259.6586,0.9809,448.6999,261.1365,0.9835,424.7390,264.0798,0.9896,388.7431,265.6602,0.9763,476.6147,148.1334,0.9935,452.8805,148.7317,0.9967,428.7004,149.5508,0.9745,405.0173,151.9877,0.9931,368.9300,153.3088,0.9596
360,537.8166,200.9813,0.9840,514.1037,200.9623,0.9823,490.1606,200.8454,0.9765,466.0842,202.5043,0.9597,430.2284,203.5708,0.9819,498.1097,258.7740,0.9564,473.5686,259.8393,0.9867,450.1596,260.9292,0.9600,426.0921,263.4818,0.9575,390.0564,266.1616,0.9874,477.8174,148.0538,0.9771,454.2680,148.6358,0.9565,429.9492,149.3244,0.9785,406.0099,151.2144,0.9702,370.2183,153.6019,0.9931
361,539.1481,201.0187,0.9628,515.1264,200.9320,0.9845,491.1768,200.9283,0.9838,467.4110,202.0012,0.9660,431.0813,203.9117,0.9787,499.0930,258.9792,0.9685,475.2703,259.8862,0.9574,451.2538,260.6063,0.9887,427.1855,262.9197,0.9537,391.3799,266.0036,0.9819,479.2480,148.4617,0.9543,455.4161,148.7529,0.9871,431.4580,149.4090,0.9771,407.2571,151.0462,0.9825,371.2126,153.8940,0.9552
362,540.6862,201.2301,0.9548,516.5724,201.2296,0.9772,492.5494,200.6861,0.9705,468.2876,201.8798,0.9706,432.0891,204.1517,0.9799,500.7256,259.3233,0.9589,476.7080,260.1536,0.9643,452.4301,260.6193,0.9961,428.5413,262.2254,0.9858,392.4542,266.2033,0.9619,480.5540,148.5253,0.9635,456.3982,149.1424,0.9777,432.3270,149.0246,0.9790,408.2784,150.8054,0.9708,372.5427,153.9972,0.9814
363,541.6504,201.3939,0.9858,517.5644,201.7132,0.9840,493.5250,200.7761,0.9702,469.8033,201.2531,0.9716,433.6253,204.1818,0.9626,501.4899,259.4136,0.9658,477.7364,260.4098,0.9864,453.6520,260.3779,0.9858,429.8188,262.2133,0.9850,393.7644,265.9151,0.9815,481.6820,148.9165,0.9767,457.6891,149.4457,0.9529,433.5497,149.1034,0.9728,409.5357,150.3833,0.9562,373.4576,153.6839,0.9833
364,542.7149,201.5817,0.9776,518.8461,201.5778,0.9518,494.9373,200.8692,0.9978,470.5124,201.1165,0.9871,435.0542,203.9410,0.9942,502.8488,259.4147,0.9719,478.6638,260.6008,0.9853,455.2043,261.0429,0.9723,430.9191,261.7976,0.9808,394.7710,266.0158,0.9619,482.7021,148.8610,0.9541,458.6524,149.2129,0.9661,434.9113,149.3520,0.9976,410.6859,150.0127,0.9978,374.6889,153.6111,0.9620
365,544.0076,201.6367,0.9639,520.0668,201.5257,0.9584,495.9541,201.2150,0.9881,472.1310,201.0006,0.9545,435.9944,203.5634,0.9822,504.0980,259.3887,0.9591,479.9267,260.6656,0.9534,455.8434,260.9600,0.9514,432.0068,261.7868,0.9619,396.2457,265.3789,0.9927,484.3470,148.9217,0.9525,460.0087,149.8628,0.9665,436.2137,149.6035,0.9634,411.9000,150.0008,0.9668,376.0210,152.9353,0.9766
366,545.0918,202.0804,0.9850,521.2906,202.0595,0.9778,497.1689,201.4289,0.9985,473.2104,200.8350,0.9955,437.3306,203.1487,0.9700,505.0625,259.7173,0.9984,480.9974,260.9394,0.9878,457.2738,261.3405,0.9785,433.3195,261.7317,0.9901,397.1598,265.1606,0.9970,485.0518,149.1871,0.9797,461.2839,149.7237,0.9562,437.2326,149.7253,0.9547,413.1721,149.6167,0.9556,377.2047,152.7677,0.9884
367,546.3299,201.6410,0.9648,522.4578,201.9103,0.9826,498.1319,201.8879,0.9561,474.4384,201.0053,0.9955,438.3724,202.7439,0.9538,506.0921,259.5696,0.9571,482.4528,260.8540,0.9786,458.3183,261.4171,0.9530,434.5200,261.8413,0.9903,398.4012,264.5546,0.9664,486.1716,149.0695,0.9811,462.4895,150.0153,0.9969,438.2971,150.0245,0.9762,414.4918,149.7573,0.9782,378.3104,151.9075,0.9958
368,547.5770,201.4851,0.9879,523.4263,202.3952,0.9619,499.5873,201.9281,0.9961,475.4999,201.3152,0.9766,439.4479,202.4870,0.9614,507.9495,259.4080,0.9888,483.3344,261.2128,0.9874,459.5862,262.1440,0.9860,435.8695,261.6163,0.9720,399.3534,264.2299,0.9660,487.2980,148.8382,0.9876,463.7095,149.7681,0.9941,439.6820,150.4042,0.9572,415.6340,149.8552,0.9753,379.6384,151.6892,0.9951
369,548.6372,201.5326,0.9949,524.8422,202.2599,0.9524,501.2162,202.4532,0.9500,476.8488,201.4433,0.9619,440.9646,201.9699,0.9791,508.7241,259.4322,0.9757,484.6553,260.9612,0.9551,460.9094,261.9754,0.9548,436.9191,262.0780,0.9633,400.9566,263.7881,0.9904,488.9830,148.5783,0.9666,464.4644,149.8470,0.9785,440.9640,150.4305,0.9821,416.7534,150.1752,0.9966,380.6476,151.0251,0.9568
370,550.3953,201.2024,0.9730,526.0098,202.2228,0.9909,501.9217,202.5284,0.9982,477.9184,201.9006,0.9725,442.0475,201.6680,0.9702,510.0371,259.1292,0.9783,486.2487,260.7546,0.9540,462.0836,262.1820,0.9838,437.9048,262.0736,0.9750,402.1364,263.3127,0.9614,490.0978,148.5916,0.9547,466.0696,149.6379,0.9826,442.2647,150.6774,0.9796,418.3559,150.4295,0.9881,382.1617,150.7883,0.9743
371,551.2291,200.8729,0.9898,527.2034,201.9125,0.9534,503.2680,202.8916,0.9533,479.1517,201.8718,0.9695,443.3818,201.5033,0.9936,511.5713,258.7935,0.9967,487.4342,260.6870,0.9888,463.4525,262.3891,0.9908,439.0576,262.7862,0.9554,403.5465,263.1972,0.9766,491.0575,148.4170,0.9896,467.3890,149.5054,0.9873,443.1018,150.5742,0.9608,419.0514,150.8524,0.9822,383.2256,150.5979,0.9734
372,552.6377,200.9810,0.9688,528.3941,201.6136,0.9826,504.5257,202.8520,0.9839,480.3307,202.6557,0.9971,444.4020,201.5434,0.9715,512.2137,258.6302,0.9943,488.4737,260.1797,0.9641,464.6451,262.2316,0.9986,440.3011,262.9271,0.9829,404.2232,263.0974,0.9935,492.2635,148.2368,0.9775,468.2983,149.3952,0.9933,444.5207,150.8372,0.9656,420.5066,150.8216,0.9785,384.2718,150.4198,0.9818
373,553.8887,200.5709,0.9609,529.5588,201.3213,0.9562,505.3424,202.6417,0.9610,481.5332,202.9198,0.9683,445.6527,201.5116,0.9773,513.7160,258.8405,0.9810,489.6179,260.2916,0.9772,465.5803,262.1363,0.9752,441.8252,263.3580,0.9839,405.3619,263.1951,0.9742,493.6012,148.0704,0.9960,469.7745,149.1311,0.9837,445.6998,150.5934,0.9661,421.7779,151.5446,0.9978,385.3849,150.4976,0.9808
374,554.9749,200.2830,0.9609,530.8619,201.4962,0.9781,507.0299,202.7857,0.9650,482.8673,203.2135,0.9583,446.8529,201.7771,0.9681,514.6825,258.1313,0.9915,490.8792,259.8953,0.9591,466.9308,262.0719,0.9709,442.9008,263.6295,0.9751,407.1234,263.5192,0.9667,494.5120,147.5921,0.9518,470.8204,148.9301,0.9798,446.8356,150.5455,0.9994,423.1311,151.6730,0.9591,386.5674,150.7613,0.9725
375,555.9132,200.3423,0.9672,532.1306,201.1373,0.9618,508.1209,202.4390,0.9551,484.0548,203.4995,0.9565,448.1945,202.0963,0.9880,516.1513,258.3798,0.9514,492.1652,259.7775,0.9797,467.8660,261.9229,0.9691,444.0205,263.6061,0.9892,408.1810,263.3197,0.9809,496.0313,147.8397,0.9662,471.8994,148.7892,0.9898,447.9897,150.2539,0.9665,424.2919,151.6672,0.9942,387.9910,150.8934,0.9989
376,557.1391,200.2119,0.9647,533.0498,201.0753,0.9823,509.3151,202.2180,0.9525,485.3726,203.7478,0.9623,448.9753,202.8976,0.9792,517.0176,258.3517,0.9986,493.2654,259.9216,0.9508,469.3614,261.6731,0.9508,445.2008,263.7082,0.9752,409.2482,264.2691,0.9826,497.1665,147.9265,0.9540,473.0152,148.5751,0.9730,449.2724,150.0489,0.9782,425.1014,151.8170,0.9615,389.4339,151.3840,0.9854
377,558.1048,200.6466,0.9738,534.4285,200.9534,0.9605,510.4463,201.9786,0.9657,486.3945,203.4567,0.9517,450.5280,203.3183,0.9867,518.4558,258.2833,0.9785,494.2066,259.4150,0.9660,470.5526,261.5567,0.9532,446.5539,263.8272,0.9866,410.5013,264.2498,0.9806,498.3044,147.5550,0.9872,474.4809,148.4383,0.9810,450.3072,149.7747,0.9568,426.3634,151.5713,0.9601,390.4941,151.8390,0.9507
378,559.5302,200.3436,0.9813,535.6461,200.5278,0.9853,511.9642,201.6298,0.9909,487.9429,203.3317,0.9622,451.4434,203.4160,0.9877,519.5962,258.3086,0.9649,495.7542,259.5410,0.9775,471.6701,261.0068,0.9956,447.5320,263.4750,0.9566,411.4274,265.1394,0.9966,499.6199,147.6888,0.9857,475.9055,148.4970,0.9606,451.3762,149.5399,0.9775,427.7678,151.5171,0.9534,391.7506,152.2968,0.9905
379,560.7919,200.4504,0.9836,536.7435,200.9973,0.9683,512.6953,201.4578,0.9985,489.0134,203.1222,0.9909,452.9050,204.2220,0.9653,520.6396,258.7043,0.9509,496.8544,259.5835,0.9520,472.8148,260.8375,0.9879,449.1804,263.1702,0.9720,413.0120,265.5154,0.9900,500.7512,148.0104,0.9588,476.7026,148.7311,0.9925,452.7140,149.5965,0.9743,429.1192,151.2413,0.9899,392.7534,152.4635,0.9833
380,562.0247,200.6880,0.9638,537.9824,200.8974,0.9599,513.9448,201.2347,0.9959,490.0292,202.5913,0.9785,453.9298,204.3076,0.9727,522.2060,258.8549,0.9770,498.2679,259.7037,0.9880,474.0620,260.7546,0.9874,449.8925,263.2140,0.9924,414.3313,265.7226,0.9876,502.2638,148.1397,0.9941,477.9233,148.4407,0.9525,454.1039,149.1397,0.9970,429.8507,150.7590,0.9667,394.1531,152.8195,0.9716
381,563.1612,200.7815,0.9635,539.1929,201.2628,0.9785,515.1324,201.2621,0.9818,491.4795,202.6500,0.9823,455.0408,204.4180,0.9733,523.2636,258.6599,0.9843,499.4170,259.3355,0.9602,475.3044,260.5722,0.9550,451.1317,262.7181,0.9533,415.3393,265.7825,0.9571,503.1130,148.1868,0.9561,479.2854,148.8107,0.9609,455.1303,148.9706,0.9779,431.1409,150.6000,0.9682,395.3044,152.6103,0.9646
382,564.4772,201.3153,0.9830,540.3844,201.5334,0.9636,516.2500,201.2412,0.9748,492.6682,202.1535,0.9991,456.6153,204.9174,0.9506,524.6495,258.9756,0.9554,500.3106,259.7227,0.9759,476.2812,260.3316,0.9963,452.5177,262.5233,0.9818,416.7626,265.6949,0.9675,504.3037,148.4130,0.9930,480.5004,148.7261,0.9732,456.4897,148.8662,0.9671,432.4946,150.0264,0.9567,396.6380,153.0175,0.9995
383,565.6778,201.3769,0.9542,541.6325,201.2382,0.9873,517.5273,201.1660,0.9625,493.4056,201.9124,0.9572,457.6848,204.8199,0.9628,525.9483,259.2840,0.9527,501.6157,260.4103,0.9955,477.3811,260.7050,0.9567,453.6396,261.8409,0.9919,417.9329,266.0125,0.9515,505.7095,148.7538,0.9557,482.0362,149.0241,0.9764,457.1242,148.5578,0.9531,433.2476,150.1026,0.9582,397.7738,152.6457,0.9826
