Rpectbase_X,Rpectbase_Y,Rpectbase_Z,Rpecttip_X,Rpecttip_Y,Rpecttip_Z,Lpectbase_X,Lpectbase_Y,Lpectbase_Z,Lpecttip_X,Lpecttip_Y,Lpecttip_Z,Rpelvicbase_X,Rpelvicbase_Y,Rpelvicbase_Z,Rpelvictip_X,Rpelvictip_Y,Rpelvictip_Z,Lpelvicbase_X,Lpelvicbase_Y,Lpelvicbase_Z,Lpelvictip_X,Lpelvictip_Y,Lpelvictip_Z,snout_X,snout_Y,snout_Z,mid1_X,mid1_Y,mid1_Z,mid2_X,mid2_Y,mid2_Z,mid3_X,mid3_Y,mid3_Z,peduncle_X,peduncle_Y,peduncle_Z,caudaltip_X,caudaltip_Y,caudaltip_Z
863.6264,348.5416,-1.2702,859.7719,376.0005,-15.3551,860.6471,334.2594,-1.2565,865.3458,311.0503,13.2265,821.2046,362.2849,1.8620,821.9278,374.0085,6.8455,818.5278,350.1774,2.0566,817.6705,338.1665,7.3110,883.5016,337.5713,-0.7392,860.0417,341.8960,-3.2717,837.0011,350.0957,-1.3485,814.2367,357.4276,2.7868,790.0263,360.0810,3.1126,765.4851,359.6799,-0.8291
865.5594,347.7023,-0.9110,861.7884,375.3322,-14.5906,862.2990,333.9510,-0.6830,867.2567,310.5211,13.0649,822.5940,361.3166,0.5584,822.5050,373.5432,6.4656,820.4013,349.2738,0.9772,820.5732,337.3500,6.3654,885.1393,337.6404,0.2493,861.6127,341.4096,-3.2932,838.5985,348.6103,-2.3973,816.0083,357.4249,1.8852,792.1329,361.1678,3.3676,767.2019,360.3818,0.2351
866.8173,347.1772,-0.0836,863.4285,374.8982,-13.5022,863.9539,333.1724,-0.1632,868.7603,310.1331,14.3410,824.6888,359.9349,0.0056,823.6910,372.3977,5.8754,822.0550,348.3524,0.0166,822.9299,335.6734,5.8138,887.1542,337.3127,1.3263,863.1779,340.8676,-2.8127,840.2575,347.1821,-3.2642,817.4552,356.4092,0.9636,794.2461,362.1103,3.5013,769.8389,361.4782,1.4766
869.1000,347.0514,1.1140,865.8779,374.5158,-11.9864,865.7737,332.7222,0.6293,869.7679,309.8879,13.6840,826.0953,358.6196,-1.3413,824.2893,370.9330,5.2129,823.3260,346.7931,-1.5590,825.0941,334.2354,5.1854,889.0919,337.8240,2.4282,865.2531,340.3184,-1.9048,841.4444,345.6577,-3.5400,819.1007,355.0878,-0.2168,796.2041,362.1532,3.2056,771.7816,362.8464,2.2034
870.8610,347.3974,1.5103,868.9009,374.0604,-9.4196,867.9980,333.1837,2.1417,870.4761,309.8684,13.3962,827.4003,357.1899,-2.4563,825.2175,369.5063,4.3506,825.0450,345.1668,-2.5290,827.1154,332.4195,4.7034,890.9125,337.8379,2.8531,866.9280,340.7590,-0.6635,843.4232,344.5993,-3.6327,820.4472,353.4070,-1.5304,798.0563,361.8853,2.4688,773.7099,363.9544,3.1530
872.9028,347.3530,2.8173,872.8466,373.3159,-5.0537,869.7837,333.2980,3.1073,869.9346,310.0179,11.0467,829.0348,355.4922,-3.0984,826.1850,368.3702,4.1155,826.5024,344.0264,-2.9353,829.6923,330.8652,4.0043,893.0048,338.3801,3.3612,868.8175,340.4857,0.2910,844.9295,343.8049,-3.2457,821.8983,352.1430,-2.2352,799.4627,361.3283,2.1354,776.0355,365.3716,3.8348
874.5907,347.9711,4.2542,878.0141,371.8432,1.7581,871.8614,333.6164,3.9998,868.2731,310.0665,6.2982,830.5917,354.1772,-3.4299,826.9452,367.3132,3.8340,828.1351,342.4783,-3.4770,831.6311,329.5956,3.7365,894.9803,338.2084,3.7565,870.6037,341.1650,1.3090,846.7345,343.4746,-2.6150,823.5379,350.2298,-2.9572,801.4214,360.4896,0.7371,777.8639,365.8560,3.4868
876.6953,348.4425,4.8728,884.2514,370.2254,9.4567,873.4565,333.9063,5.2318,865.5665,310.3045,0.8597,832.0443,352.9699,-3.5110,828.1247,365.9177,3.6030,829.7023,341.2066,-3.6493,833.5720,327.7655,3.4690,896.7370,337.9013,3.7299,872.2108,341.6099,2.0814,848.5711,343.2161,-2.0769,825.4858,348.7042,-3.4664,802.7098,358.9591,-0.2743,779.7908,366.1425,3.4299
878.3228,348.6514,5.6504,889.0247,369.2826,15.1123,875.5843,334.8357,5.7738,863.8557,310.6466,-3.6247,833.7249,351.8971,-3.0526,829.5815,365.2900,3.8412,831.3320,340.5586,-3.2505,835.3728,327.0039,3.6995,897.8275,337.7637,2.6812,874.6521,341.5311,3.1068,850.1913,343.2360,-0.9455,826.5393,347.7929,-3.6890,804.3244,357.1639,-1.6006,781.8098,366.3842,2.8046
880.4374,348.6133,6.0252,892.9645,368.7370,18.2420,877.2512,334.8667,5.9362,864.0231,311.0464,-5.8982,835.7355,351.4014,-2.8897,830.8929,364.7604,4.1222,832.9764,339.3928,-2.8838,837.6214,326.6401,4.1612,899.9365,337.1699,1.7438,876.2477,341.7191,3.2450,852.2412,343.4500,0.2762,828.5124,346.7272,-3.4760,805.5790,355.5099,-2.3691,783.2749,365.6955,2.0183
881.8115,348.7119,5.9136,895.3915,368.3165,18.9415,879.2450,334.6299,6.0996,865.0964,311.0389,-7.5450,837.0627,350.9225,-2.0296,832.9749,364.5435,4.5366,834.8699,339.2510,-1.8368,839.4011,326.2834,4.3936,901.3279,336.4003,0.8872,878.3097,342.2496,3.8153,854.0866,344.1618,1.3033,829.9828,346.5307,-2.6604,807.2041,353.6947,-2.8885,784.8293,364.3540,0.9149
884.0708,348.4017,5.3376,897.5365,368.0635,19.2173,881.0304,334.5689,5.6471,866.5778,310.7296,-8.2689,839.0761,351.3781,-0.7792,834.9208,364.6579,5.3341,836.6483,339.6776,-0.6821,841.2268,326.2269,5.2991,903.3736,335.4917,-0.2758,880.2430,342.2238,3.2681,856.1393,344.6138,2.4853,832.1407,345.9562,-1.8948,808.8163,352.0831,-3.5740,786.4206,362.7961,-0.3214
885.5545,348.3272,4.7697,899.4845,367.7166,18.7749,882.6093,334.0599,4.6354,868.2624,310.4472,-9.4526,840.8880,351.7952,0.2250,836.6991,365.0051,5.6077,838.5145,340.0322,0.1777,843.0984,326.8812,5.7759,904.9698,335.0731,-1.3188,881.8058,341.5734,2.8771,858.2059,345.6734,3.1265,833.9743,346.4311,-0.6766,810.3890,350.3989,-3.7101,787.9627,360.9903,-1.2400
887.6666,347.6321,3.9766,901.2847,367.0037,18.1485,884.5945,333.6209,4.1662,869.8462,309.9045,-10.4760,843.2350,352.5933,1.4316,838.8187,365.8036,6.2164,840.5600,340.8367,1.3701,844.6880,327.6805,6.1717,906.7659,333.7063,-2.1682,883.8152,341.5121,1.9606,859.9947,345.9157,3.4628,835.6719,346.6126,0.2138,811.8092,349.6234,-3.4290,789.1868,358.8965,-2.4188
889.1372,346.6880,2.7145,902.7936,366.0909,17.1785,885.8821,332.7304,2.7003,871.4138,309.0316,-11.2938,845.1971,353.1857,2.2283,841.3919,366.5049,6.6087,842.5515,341.6788,2.2872,846.5950,328.3950,6.5014,908.2601,333.1403,-3.1635,885.3441,340.5833,0.9640,862.1635,346.5152,3.6567,837.4085,347.3644,1.4487,813.7867,348.9808,-2.8979,790.6617,357.0856,-3.0471
890.7923,346.2566,1.8568,904.5531,365.1512,15.7871,887.7471,331.7484,1.6620,872.8714,308.3085,-12.7731,847.0388,354.1163,3.1792,843.7610,367.0951,6.4282,844.7103,342.3660,3.2602,848.2243,329.2701,6.5098,910.1427,332.3943,-3.5981,887.0382,339.5928,-0.4332,863.9508,346.3351,3.0897,839.6253,348.2922,2.5893,815.2323,348.8882,-1.6673,792.1185,355.1052,-3.5664
892.6272,344.8762,0.3654,906.1666,364.1538,14.7108,889.4811,330.9579,0.7964,874.7496,306.9307,-13.2453,849.0134,354.7004,3.3319,846.2233,367.6832,6.2440,846.3009,342.5553,3.5916,849.7970,330.2590,6.1686,911.5877,331.3881,-3.9190,888.6539,338.6699,-1.0240,865.7622,346.0735,2.8607,841.3853,349.0983,2.8550,817.3561,349.3430,-0.7182,793.6978,353.6958,-3.7711
893.9589,343.9674,-0.2902,907.5075,363.1889,13.8390,891.0707,329.5581,-0.3938,876.4034,305.6992,-14.1990,851.0394,354.9987,3.5905,848.6629,367.8554,5.2941,848.4167,343.4567,3.6838,850.6658,330.2638,5.2674,913.0057,330.8213,-3.3121,890.5339,337.4987,-2.2342,867.0108,345.7713,1.7673,843.7117,349.5807,3.4341,819.3616,349.9433,0.2344,795.2489,352.4745,-3.3368
895.6887,343.0357,-1.0493,909.3737,362.1327,13.0722,892.7924,328.7118,-0.8334,878.1416,304.9078,-14.7768,852.8513,355.3682,3.1522,851.2108,367.7540,4.3666,850.3173,343.5561,3.2891,851.7629,331.1119,4.5274,915.1101,330.4139,-2.3605,892.0119,336.0927,-3.1412,868.8387,344.8312,0.9588,845.6647,350.2338,3.4283,821.4007,350.6688,1.4450,797.0398,351.6022,-2.4160
897.3456,341.9558,-1.1268,910.5992,360.9711,12.4990,894.1125,327.6300,-1.0034,879.7856,303.8514,-14.5387,854.8788,355.1704,2.6025,853.7402,367.6672,2.5804,852.3748,343.5258,2.6873,853.0403,330.9797,2.5910,917.0702,329.8431,-1.9826,893.3091,335.2149,-3.2714,870.6838,343.8411,-0.3008,847.4371,350.2142,3.2413,823.1993,351.6183,2.2463,798.6843,351.6345,-1.7181
898.8843,340.8258,-0.9327,911.7993,360.7063,11.3593,895.9707,326.8392,-0.9705,882.6791,302.6234,-13.4012,856.4995,354.5608,1.9182,856.2167,366.8318,1.1608,853.7893,342.7748,1.9499,853.9539,330.4017,1.0083,918.5969,330.0633,-1.0690,895.0647,334.4691,-3.6310,872.1286,342.3036,-1.1699,849.3335,350.2501,2.7751,825.2520,352.6498,3.2614,800.8217,351.8994,-1.0148
900.6440,340.1184,-0.5556,912.0984,360.5269,9.6263,897.6359,326.2518,-0.6554,885.3271,302.5275,-11.2285,858.3743,353.5974,1.0850,858.5414,365.6976,-0.7560,855.3828,341.8113,0.8887,854.8687,329.5318,-0.8494,920.2981,330.0057,0.2134,896.6594,333.8983,-3.6085,873.8442,341.0598,-1.9577,850.9899,349.6177,1.9169,827.3663,353.9601,3.4175,802.9406,352.8820,0.3726
902.2416,339.8122,0.2241,911.4318,361.5522,6.4583,899.5373,326.0526,0.0607,890.0334,302.4502,-6.3122,859.7643,352.2773,-0.2141,861.3545,364.5211,-2.9862,856.9665,340.8508,-0.0323,855.1961,328.6830,-2.8865,922.4403,330.1406,1.3341,898.4818,333.1732,-2.7452,875.1870,339.6035,-2.8020,852.4529,348.5165,0.4610,829.1753,354.4163,3.4768,804.6072,353.7616,1.7783
903.9936,339.8755,0.9123,909.3534,363.1973,0.7038,901.2123,325.0245,0.6445,896.2531,302.0971,1.1494,861.4079,350.8944,-1.2450,863.5816,363.0011,-4.7716,858.6717,339.5744,-1.3559,856.2010,327.4453,-4.6219,924.4662,330.4716,2.2562,900.3514,332.9133,-2.0218,876.7804,338.2403,-3.4458,854.1030,347.9532,-0.2460,831.1797,354.7785,3.6447,806.9676,355.1752,2.3453
905.8127,339.7935,1.9204,907.2093,364.5223,-4.0373,903.0191,325.5250,2.1348,902.4555,302.3616,8.3402,862.6272,349.2747,-1.9825,866.2051,361.1319,-6.6941,860.1338,337.7912,-2.3589,857.0108,326.1967,-6.3919,926.5024,330.3631,3.2299,902.0638,332.8852,-0.7953,878.4951,337.3368,-3.8096,855.6544,346.0771,-1.3914,833.0411,354.3213,2.7356,809.1618,356.3546,2.8950
907.7597,340.1007,2.9924,906.5902,366.4189,-7.2538,904.6756,325.9039,3.0534,907.1648,302.6034,13.4641,863.9568,347.9951,-2.9946,868.4292,359.3308,-8.0501,861.9997,336.2911,-3.3386,857.3739,324.7999,-7.9433,928.0347,330.4326,3.2896,903.9299,333.1641,0.4212,880.0591,336.5379,-3.5651,857.4367,344.4476,-2.2087,834.6972,353.9368,1.7623,811.1943,357.9803,3.5522
909.7450,340.2883,4.0466,907.0341,367.6163,-8.3353,906.8403,325.9846,4.2155,910.4516,303.0976,16.4386,865.7851,346.4807,-3.3274,870.8292,357.8603,-8.8982,863.4077,334.7340,-3.4599,858.2229,323.8040,-8.9846,929.8359,330.8195,3.5295,906.0065,333.3625,1.5587,881.8075,336.1530,-3.0232,858.5596,342.9163,-2.8955,836.4161,352.9171,0.8190,812.9415,358.2854,3.8089
911.8290,340.3764,5.0502,908.1958,368.2717,-8.4003,908.8580,326.4511,5.1825,912.9518,303.4982,18.4946,867.3863,345.5026,-3.3933,873.3018,356.3869,-9.5985,864.9325,333.6969,-3.6505,859.0272,322.4942,-9.6948,931.8193,330.3261,3.2235,907.9910,333.8979,2.4871,883.9231,335.6896,-1.8936,860.7452,341.5341,-3.4459,837.8964,351.3120,-0.0956,814.9593,358.9346,3.4299
913.3930,340.7856,5.6066,910.2224,368.5791,-8.0409,910.5529,326.9052,5.7497,915.2168,303.6266,19.5465,869.1640,344.3249,-3.5018,875.8078,355.0190,-9.7549,866.5339,332.8150,-3.3538,860.0913,322.1125,-9.8387,933.4010,330.2689,2.8475,909.8237,334.1056,2.8771,885.5582,335.9617,-1.1780,861.7353,340.2094,-3.4296,839.4092,349.6354,-1.5615,816.6971,358.5338,2.8271
915.2811,341.3518,6.0906,911.7765,368.8999,-8.3506,912.3444,327.2971,5.9896,917.1331,304.1823,20.2694,870.7155,343.7196,-2.9227,878.0217,354.5405,-9.5627,868.2130,332.0333,-2.6361,860.9660,321.6826,-9.4933,935.1269,329.6658,2.1126,911.7575,334.6244,3.2857,887.4606,336.1477,0.1620,863.8201,339.4480,-3.2185,840.7689,348.1861,-2.3728,818.5237,358.4376,1.6319
917.1858,341.4477,6.2053,913.3993,369.0233,-7.8615,914.4766,327.1470,5.8860,919.0710,304.1016,20.0024,872.1945,343.6905,-1.7149,880.3614,353.9594,-9.0636,869.8555,332.0907,-2.1157,862.3324,321.5126,-8.9197,936.7866,329.0976,0.7528,913.5421,334.7163,3.5372,889.2040,336.6552,1.1597,865.6147,338.9697,-2.5983,842.4303,345.7801,-3.1684,820.3319,356.9881,1.1257
919.3058,341.4370,5.7587,915.4023,368.7850,-8.9514,916.4932,327.1702,5.4824,920.7182,303.9565,19.5084,874.3877,343.8618,-0.8651,882.7229,354.3089,-7.8888,872.1322,332.0444,-0.5908,863.4587,321.4462,-7.9931,938.4075,328.6303,-0.2738,915.4504,334.6876,3.2448,891.3502,337.2907,2.3654,867.3031,338.3449,-2.1824,844.0472,344.7586,-3.3536,821.6743,355.4209,-0.5460
920.9363,340.7488,4.7022,917.3677,368.7098,-9.5187,918.1696,326.8209,4.7692,922.7120,303.7229,19.3795,876.1248,344.5362,0.2426,885.3086,354.7324,-6.9378,873.6145,332.2999,0.2511,864.5797,322.2949,-6.6966,940.1808,327.5146,-1.4323,917.2144,334.4649,2.5449,893.0954,337.9026,3.0240,869.0780,338.7160,-1.1658,845.3974,343.4043,-3.6419,822.7214,353.5580,-1.4080
922.8621,340.4911,3.4995,918.9180,367.8052,-9.9452,919.9502,326.2285,4.0032,924.4460,303.0728,18.3108,878.3877,345.0826,1.2237,887.6338,355.5575,-5.6556,875.8605,333.1472,1.2574,866.7444,322.7906,-5.9073,942.0757,326.1435,-2.4292,919.0849,333.9471,1.9770,895.4462,338.4329,3.4719,870.8224,339.2968,0.1561,847.0730,341.8498,-2.8740,824.3805,351.5000,-2.3282
924.3200,339.3695,2.7844,920.4209,367.3995,-11.3030,921.2927,325.1871,2.5534,925.9710,302.2779,16.9819,880.2008,345.9160,2.1845,889.6327,356.0963,-4.6086,877.8083,334.2174,2.4607,868.4479,323.4737,-4.6580,943.6251,325.6379,-3.2424,920.8986,333.0250,0.9679,897.1817,338.7015,3.6149,872.7628,340.1128,1.2162,848.7804,341.4447,-2.7041,825.7177,349.7988,-2.9762
926.0340,338.4210,1.4396,922.4661,365.8645,-11.8817,922.8090,324.5665,1.8173,927.5730,301.0877,15.5111,882.2906,346.3765,3.3276,891.7791,356.9670,-3.7416,880.0416,334.8129,3.0489,870.2308,324.5602,-3.4711,945.1645,324.7589,-3.4983,922.5383,332.2036,-0.2070,899.0932,338.7817,3.0911,875.1176,340.7064,2.4279,850.3962,341.3023,-1.8607,827.3478,347.5088,-3.3835
927.8367,337.5865,0.4612,924.0909,364.9215,-12.7067,924.7302,323.2794,0.6512,928.8083,299.9499,13.8607,884.1467,347.3238,3.6600,893.6437,357.4256,-2.6819,881.8578,335.5480,3.4943,872.3167,325.0361,-2.4589,946.5828,323.8786,-3.4549,923.5811,330.9054,-1.2993,900.8697,338.4749,2.7610,876.8462,341.8022,3.1626,852.5601,341.4207,-0.7803,828.8594,346.3864,-3.5036
929.2017,336.5165,-0.2847,926.8659,363.1557,-12.0334,926.0510,322.0336,-0.2744,929.4263,299.2159,11.7169,886.1723,347.6253,3.6328,895.5581,357.7004,-2.0441,883.9654,335.7813,3.5616,874.5695,325.7251,-1.8782,948.5206,323.4609,-3.3496,925.6411,330.1071,-2.2216,902.7419,338.2430,1.9096,878.9227,342.4068,3.5113,854.1065,342.4475,0.3623,830.6639,345.1073,-3.1479
930.6010,335.0683,-1.1309,929.9749,361.5775,-10.1003,927.8140,321.1367,-0.6621,929.2269,297.7890,8.7436,888.0066,347.9836,3.4354,897.1400,358.0871,-1.7139,885.6295,336.1481,3.2706,876.5573,325.6324,-1.7378,950.1327,323.0355,-2.5711,926.8960,328.8802,-2.8149,904.3081,337.1166,1.0148,880.8059,343.0844,3.5286,856.5857,343.1125,1.4505,832.1337,344.4665,-2.7028
932.3633,334.1231,-0.9252,934.7123,358.8917,-5.5101,929.3846,320.2246,-1.1342,927.4019,296.6064,3.3585,889.9093,347.6031,2.5560,898.8241,357.7388,-1.2939,887.4216,335.9166,2.6571,878.5593,325.7688,-1.2191,951.8269,322.7746,-1.8728,928.7020,327.8482,-3.8270,905.9129,336.2497,-0.1773,882.8980,342.8157,3.2264,858.3734,344.3053,2.1387,834.0440,344.2290,-2.1316
934.0200,333.2708,-1.2026,940.5698,355.9801,1.3083,931.0235,319.2653,-1.1938,924.5366,295.7287,-3.2437,891.6956,347.2154,2.0488,900.1385,357.4478,-1.6337,889.5019,335.2921,1.9624,880.6198,324.8260,-1.6446,953.5509,322.5169,-0.8245,930.3784,326.6839,-3.1795,907.3251,335.0151,-1.1599,884.6282,342.6915,2.4300,860.6144,345.2755,3.0435,835.8455,344.6074,-0.8063
935.7630,333.0836,-0.6867,945.7711,353.8512,7.0312,932.7850,318.4577,-0.9454,922.4480,295.1971,-8.7045,893.1553,346.4653,1.0392,901.6128,356.7324,-1.6598,890.7564,334.4240,0.7549,882.6814,323.8707,-1.5731,955.9301,322.4021,0.1874,932.0834,326.4069,-3.4604,908.9337,333.4834,-2.4230,886.1847,342.4785,2.1234,862.7485,346.0701,3.6140,837.6325,345.4790,0.1807
937.7743,332.0876,-0.0982,949.6603,352.4917,11.2511,934.4480,318.2456,0.0275,922.0441,294.8265,-11.0335,894.6936,344.9324,-0.1238,902.1367,355.4975,-2.2379,892.4473,333.0268,-0.3946,885.2741,322.2888,-2.1854,957.5108,322.7941,1.3075,933.6970,325.6879,-2.8446,910.6212,332.0341,-3.0180,888.2019,341.2857,0.8415,864.4131,346.8776,3.6309,839.9536,346.2574,1.4628
939.6116,332.1377,0.9588,952.4556,351.8528,13.6569,936.4557,318.3635,1.0942,922.5574,294.1536,-12.1906,896.2860,343.5500,-1.4063,902.9351,354.3618,-2.5224,894.0198,331.9962,-1.3683,887.3956,320.8120,-2.1155,959.5093,322.7869,2.2241,935.3937,325.6519,-1.6856,911.7903,331.0280,-3.4896,889.5347,340.1946,-0.0127,866.4395,347.0027,3.4065,841.8908,347.7494,2.5287
941.4007,332.3511,1.6339,954.7924,351.4713,15.7020,938.4374,318.0309,1.8760,923.8570,294.3936,-11.4625,898.0007,341.7975,-2.0880,903.9128,352.8862,-2.1570,895.4908,330.4125,-2.1776,889.6158,319.1498,-2.2528,961.3347,322.9613,2.9395,937.1852,325.4356,-0.8169,913.6854,330.0007,-3.7035,891.0795,338.5061,-1.3007,868.4677,346.7397,2.7082,844.2984,349.0190,3.0246
943.3357,332.6030,3.0735,956.9214,351.8368,17.1604,940.2199,318.3778,2.9852,925.4570,294.3523,-10.9879,899.3230,340.7832,-3.0656,904.4533,351.6586,-2.1425,897.0788,328.7719,-2.8494,891.9453,317.7962,-2.3303,963.3056,322.9564,3.3173,939.4776,325.5878,0.1633,915.5592,329.1764,-3.4826,892.8227,336.9439,-2.2593,870.2004,346.2722,2.0140,846.1942,350.0709,3.1336
945.0589,332.8076,4.3593,958.8474,351.9996,18.4009,942.3026,318.6353,4.2038,927.1268,294.8640,-10.0424,900.9878,339.0175,-3.4052,905.2309,350.5762,-1.8399,898.3900,327.3130,-3.5457,894.2318,315.8158,-1.6431,964.9747,323.2032,3.3802,941.1158,325.9522,1.3246,917.3806,328.4799,-2.8125,894.0956,335.5237,-3.0425,871.7253,345.3775,1.2615,848.2910,350.8984,3.5877
946.9494,333.2078,5.1244,960.7612,352.4008,19.3247,944.1212,319.0819,5.2213,929.0555,295.0368,-9.1757,902.4094,338.0565,-3.5247,905.9288,349.4597,-1.1298,900.0356,325.9704,-3.4768,896.7220,314.6792,-0.9368,967.1140,322.9497,3.1197,943.1332,326.2188,2.0942,919.0452,327.9726,-1.8846,895.6449,333.9216,-3.5374,873.1562,343.8211,-0.1475,850.2533,351.3305,3.3735
948.7927,333.5641,5.3633,962.6149,352.5926,19.9544,945.8913,319.2638,5.2293,931.2480,295.4237,-8.5303,904.5069,337.0947,-3.3759,906.6264,348.8964,0.1419,901.7537,325.1821,-3.4554,899.3725,313.4208,0.1525,968.6371,322.7255,2.3988,945.1344,326.6525,3.1145,920.9229,328.4848,-0.8971,897.2380,332.6243,-3.4798,874.8553,342.4859,-1.2003,851.9568,351.1572,2.7029
950.7996,333.7208,5.5608,964.3073,352.8505,20.0187,947.9610,319.4563,5.8119,932.9465,295.8428,-8.0220,905.9806,336.2830,-2.4623,907.8158,348.4362,1.5055,903.4290,324.6394,-2.7990,901.5536,312.7943,1.7132,970.3122,322.1695,1.9709,946.8917,327.2524,3.1927,922.8113,328.6978,0.2007,898.6671,331.9901,-3.3806,876.3093,340.6935,-2.4956,853.7372,350.6213,1.9399
952.7652,333.9492,5.9534,966.1876,353.0367,19.9123,949.4947,319.9068,5.9352,934.9296,295.8306,-8.2135,907.6240,336.3234,-1.6896,908.5331,348.2887,3.2708,905.2497,324.4091,-1.7223,904.5308,312.4182,2.9738,971.9336,321.4806,1.0413,948.9370,327.1967,3.6996,924.8623,329.2538,1.5301,900.4618,331.1848,-2.9157,877.6583,338.4659,-3.1140,855.2980,349.4629,0.5815
954.2165,333.7335,5.5186,968.0065,352.6412,19.7132,951.5421,319.7597,5.5734,936.9080,295.6562,-8.2418,909.6237,336.3907,-1.0524,909.3933,348.9278,4.8583,907.2298,324.5611,-0.9915,906.7593,312.2095,4.5560,973.9062,320.6819,-0.4204,950.5709,327.3550,3.1904,926.5112,329.9770,2.4915,902.2363,331.1473,-2.0138,879.1751,337.3133,-3.4581,856.7703,347.6858,-0.1615
956.1557,333.3601,4.5629,969.5459,352.6753,18.5371,953.2169,319.4997,4.7865,939.0179,295.5726,-8.8353,911.3700,336.8925,0.2053,910.4519,349.5022,6.0990,909.2074,325.0139,0.2878,909.9277,312.9029,6.4357,975.2189,319.8976,-1.4081,952.2140,326.9463,2.6654,928.5672,330.2356,2.8757,904.2355,331.2008,-1.0058,880.6134,335.7056,-3.3609,858.2992,346.2850,-1.0690
957.8613,332.9448,3.9455,970.8051,352.3871,17.1343,954.7570,318.5655,4.0113,940.9751,294.9578,-8.8646,913.2672,337.5193,1.3129,911.8421,350.0358,7.5673,911.1303,326.0240,1.5198,912.6759,313.2532,8.0350,976.9610,318.8421,-2.5309,954.2949,326.3423,1.9604,930.7750,331.0577,3.6683,906.0760,332.0080,0.2079,882.1954,334.5495,-3.2518,859.5816,344.1676,-2.4497
959.7393,332.2275,2.6684,971.3569,352.0301,14.3163,956.4870,318.1197,2.6816,943.8986,294.0684,-8.6409,915.7777,338.0144,2.2549,913.2442,351.3859,9.3630,913.0336,326.5525,2.3215,915.4028,313.5928,9.0698,978.4577,317.6484,-3.1901,955.9042,325.6876,0.8338,932.3345,331.2265,3.6260,908.0666,332.2869,1.2466,883.8866,334.2067,-2.8171,860.9167,341.9996,-3.0557
961.1617,331.2058,1.7298,971.1431,352.0459,9.4244,958.2742,316.9531,1.6564,947.7781,293.4329,-6.0225,917.5104,338.9244,3.0222,914.6030,352.2282,10.1905,915.2411,327.3855,3.0141,917.9634,314.3646,10.0569,980.6129,317.3630,-3.4741,957.1586,324.5226,0.0715,934.1875,331.4373,3.2603,910.4394,333.0829,2.1922,885.8250,333.6480,-1.9130,862.7256,340.0597,-3.4042
962.8601,330.1612,0.3873,969.4224,352.7907,2.6934,959.9227,315.8589,0.6966,953.1511,292.3840,-1.3897,919.4565,339.5262,3.4967,915.8698,352.8781,10.6477,917.0878,328.0213,3.4453,920.4236,315.0823,10.6021,982.1395,316.4574,-3.7080,959.0595,323.7853,-1.3476,936.2453,331.0475,2.7018,912.4753,333.9842,2.6746,887.6958,334.0502,-0.8806,864.1105,338.5519,-3.7994
964.6675,328.7610,-0.2451,966.5099,353.6167,-4.5372,961.4843,314.9708,-0.1251,959.6641,291.2665,3.9849,921.5482,340.1862,3.3760,917.5855,353.3501,11.0678,918.8788,328.5655,3.4544,922.6620,315.3948,10.8470,983.6686,316.1189,-3.3327,960.8453,322.6664,-2.2970,937.7286,330.5214,1.7111,914.1914,334.6933,3.5451,889.3623,335.0732,0.4139,865.4781,337.4784,-3.2826
966.2503,327.2320,-0.9270,965.0726,353.9795,-10.2780,962.9950,313.3580,-0.7539,964.6829,290.3474,8.6398,923.2803,340.4190,3.2036,918.7290,353.4306,10.6093,920.8363,328.5800,3.3759,925.0662,315.1694,10.3393,985.4931,315.3446,-3.0397,962.1791,321.5182,-2.9811,939.6701,329.9843,0.5737,916.1240,335.3055,3.6584,891.6891,335.7293,1.3416,867.3584,336.7031,-2.7145
967.9423,326.8513,-1.2396,965.2118,353.6774,-13.0859,964.6652,312.7434,-1.0187,967.9242,289.2501,11.0172,924.8561,340.0848,2.5639,920.9520,353.1726,9.7217,922.4803,328.3828,2.6315,927.3487,315.2752,9.6386,987.0850,315.0236,-1.9873,963.5654,320.3395,-3.6514,941.0483,328.6116,-0.1758,918.1534,335.5716,3.1982,893.7216,336.8026,2.2939,869.4201,336.7827,-1.9345
969.1867,325.8115,-1.0095,966.1458,353.4660,-14.2972,966.3057,311.7877,-0.9413,970.4673,288.4377,12.2287,926.8433,339.5349,2.0087,922.1661,352.7098,8.6777,924.2702,327.9323,1.9431,928.9380,314.4660,8.4000,988.8445,314.9629,-0.6140,965.3372,319.2256,-3.8169,942.7988,327.2352,-1.4690,919.8449,335.3750,2.9440,895.8502,337.8480,3.0697,871.2494,337.0742,-0.8416
971.0449,325.4664,-0.8373,967.3939,353.0994,-14.3069,968.0112,310.9321,-0.6616,972.8214,288.1131,13.1686,928.4151,338.5669,0.9033,924.1981,351.9323,7.1761,925.9006,326.9663,0.8930,930.3217,313.4844,6.7546,990.7909,315.0353,0.2997,967.4397,318.5985,-3.4330,944.2221,325.9917,-2.3664,921.3146,334.8195,2.0788,897.9639,338.7427,3.3158,873.0146,337.6669,0.1958
